datetime,city,pm25,temperature,humidity,wind_speed,precipitation,industrial_index
2023-08-04 08:00:00,CityB,49.73903822468813,7.55,34.1,4.0,0.031,0.993
2023-08-04 09:00:00,CityB,68.49637860085312,9.41,44.2,3.39,0.068,1.159
2023-08-04 10:00:00,CityB,58.10681804913414,10.29,38.4,3.83,0.006,0.834
2023-08-04 11:00:00,CityB,54.668519260729504,9.95,18.3,0.95,0.006,0.809
2023-08-04 12:00:00,CityB,55.881237873467356,11.37,29.2,1.72,0.031,1.157
2023-08-04 13:00:00,CityB,59.95006317434185,9.45,37.7,3.58,0.063,0.887
2023-08-04 14:00:00,CityB,66.34033600301096,6.84,24.6,3.53,0.171,1.284
2023-08-04 15:00:00,CityB,50.24769307914184,8.25,48.0,2.45,0.31,1.262
2023-08-04 16:00:00,CityB,57.620304947059914,9.24,28.9,2.06,0.198,1.048
2023-08-04 17:00:00,CityB,61.08696882431828,9.03,47.6,3.08,0.193,1.057
2023-08-04 18:00:00,CityB,64.42847518567083,11.6,41.0,4.32,0.064,1.024
2023-08-04 19:00:00,CityB,38.34970021240829,11.97,55.8,4.08,0.125,0.968
2023-08-04 20:00:00,CityB,58.7533978187152,11.94,64.9,1.93,0.537,1.049
2023-08-04 21:00:00,CityB,54.19776324469282,9.4,63.4,1.91,0.027,1.062
2023-08-04 22:00:00,CityB,49.59441716330158,10.78,83.8,1.35,0.092,0.633
2023-08-04 23:00:00,CityB,49.30921740409881,15.8,66.6,2.49,0.154,0.657
2023-08-05 00:00:00,CityB,55.084950388604994,8.33,77.6,1.35,0.027,1.126
2023-08-05 01:00:00,CityB,44.467598285450556,8.7,70.0,4.11,0.024,0.868
2023-08-05 02:00:00,CityB,58.548790589958564,10.7,69.6,2.62,0.011,1.102
2023-08-05 03:00:00,CityB,66.41512845838135,9.2,71.4,2.12,0.091,1.048
2023-08-05 04:00:00,CityB,77.41596707718239,8.65,55.1,2.13,0.069,0.983
2023-08-05 05:00:00,CityB,56.18523990232376,9.21,57.0,1.66,0.286,1.029
2023-08-05 06:00:00,CityB,65.71676579031157,10.03,55.4,4.12,0.05,1.299
2023-08-05 07:00:00,CityB,47.313477050983586,4.45,32.6,2.04,0.062,0.772
2023-08-05 08:00:00,CityB,52.37053116267076,11.33,55.1,2.03,0.06,1.52
2023-08-05 09:00:00,CityB,64.24437160691049,8.06,15.8,2.67,0.13,1.007
2023-08-05 10:00:00,CityB,54.00944929236515,6.82,52.1,2.63,0.083,0.932
2023-08-05 11:00:00,CityB,52.76497747519504,7.69,36.0,1.24,0.11,0.889
2023-08-05 12:00:00,CityB,56.33192281380093,11.08,39.5,4.03,0.127,1.326
2023-08-05 13:00:00,CityB,54.97973996538385,7.18,29.8,2.2,0.038,1.048
2023-08-05 14:00:00,CityB,70.66551488029707,10.57,23.0,2.98,0.021,0.914
2023-08-05 15:00:00,CityB,61.38880878049514,5.77,33.7,2.86,0.097,1.135
2023-08-05 16:00:00,CityB,64.94581345695246,9.01,51.0,2.91,0.084,1.091
2023-08-05 17:00:00,CityB,71.31016720410862,9.02,35.1,2.93,0.028,1.323
2023-08-05 18:00:00,CityB,59.39479941900469,7.14,50.1,3.52,0.006,1.036
2023-08-05 19:00:00,CityB,32.672113642224446,7.09,58.7,2.2,0.074,0.801
2023-08-05 20:00:00,CityB,42.26428656019832,9.19,63.6,3.17,0.01,0.797
2023-08-05 21:00:00,CityB,51.089801060746986,13.61,64.6,1.75,0.25,1.1
2023-08-05 22:00:00,CityB,67.67271925288374,8.58,65.0,3.12,0.182,1.505
2023-08-05 23:00:00,CityB,45.37985390988314,8.46,66.9,2.38,0.053,0.559
2023-08-06 00:00:00,CityB,53.37201760707772,7.24,76.1,2.3,0.13,0.736
2023-08-06 01:00:00,CityB,67.1204060590112,11.5,80.4,1.81,0.021,0.975
2023-08-06 02:00:00,CityB,53.707719743479174,11.84,58.5,4.32,0.109,0.747
2023-08-06 03:00:00,CityB,50.69466826806773,9.94,66.8,2.47,0.027,1.085
2023-08-06 04:00:00,CityB,56.79124547557302,13.76,77.6,0.63,0.056,0.91
2023-08-06 05:00:00,CityB,80.12028191067671,8.12,,4.06,0.042,0.849
2023-08-06 06:00:00,CityB,49.91023737597824,13.02,52.2,2.42,0.056,1.088
2023-08-06 07:00:00,CityB,60.76240327068628,,31.5,1.8,0.013,1.087
2023-08-06 08:00:00,CityB,57.73790832152429,7.22,40.1,1.95,0.178,0.95
2023-08-06 09:00:00,CityB,43.787479324676895,10.04,41.9,3.4,0.058,0.74
2023-08-06 10:00:00,CityB,67.96209681752786,9.81,23.3,1.18,0.043,1.015
2023-08-06 11:00:00,CityB,44.40609213795783,8.25,42.9,2.44,0.01,0.77
2023-08-06 12:00:00,CityB,62.644487533437605,5.42,22.1,3.26,0.237,0.885
2023-08-06 13:00:00,CityB,61.74403170873205,12.0,16.7,3.44,0.251,1.159
2023-08-06 14:00:00,CityB,32.657209581521506,5.52,23.1,2.28,0.049,0.883
2023-08-06 15:00:00,CityB,47.83770815758825,8.44,36.0,3.35,0.187,1.04
2023-08-06 16:00:00,CityB,42.310969379933105,7.59,41.1,2.5,0.074,0.672
2023-08-06 17:00:00,CityB,41.73327617085931,8.42,39.5,3.16,0.229,0.894
2023-08-06 18:00:00,CityB,64.34233567220483,12.6,42.0,1.64,0.33,1.268
2023-08-06 19:00:00,CityB,32.8129412742159,6.85,65.1,2.98,0.044,0.679
2023-08-06 20:00:00,CityB,63.978930545631044,10.09,59.3,3.15,0.125,1.109
2023-08-06 21:00:00,CityB,68.17339991764484,14.01,59.7,2.44,0.067,1.185
2023-08-06 22:00:00,CityB,47.1688696251027,8.73,66.0,0.73,0.014,0.982
2023-08-06 23:00:00,CityB,50.1074440720383,10.12,79.3,0.87,0.049,0.686
2023-08-07 00:00:00,CityB,46.93074507920937,11.95,81.4,1.44,0.282,1.256
2023-08-07 01:00:00,CityB,35.58110293021152,10.62,69.8,2.9,0.12,0.814
2023-08-07 02:00:00,CityB,60.68716138650937,11.28,70.6,1.71,0.086,1.037
2023-08-07 03:00:00,CityB,63.787976044602324,7.7,66.4,0.42,0.108,1.078
2023-08-07 04:00:00,CityB,69.54119732134319,10.55,51.2,3.91,0.168,1.09
2023-08-07 05:00:00,CityB,60.45383463012413,11.95,47.9,2.94,0.115,1.083
2023-08-07 06:00:00,CityB,54.557061926511686,8.25,61.6,2.35,0.063,1.046
2023-08-07 07:00:00,CityB,40.99495478719048,,46.6,5.42,0.023,0.374
2023-08-07 08:00:00,CityB,60.14210097215582,10.23,41.3,4.14,0.078,0.955
2023-08-07 09:00:00,CityB,69.73510894660731,,30.0,3.2,0.026,1.227
2023-08-07 10:00:00,CityB,71.12351461959581,8.34,31.6,2.88,0.19,1.163
2023-08-07 11:00:00,CityB,49.527178387855244,10.62,36.7,1.2,0.091,1.075
2023-08-07 12:00:00,CityB,60.000184308247086,9.66,31.4,3.2,0.037,0.959
2023-08-07 13:00:00,CityB,52.2340129010129,11.76,29.6,2.63,0.155,0.983
2023-08-07 14:00:00,CityB,73.74852292732078,11.74,21.8,1.79,0.181,1.241
2023-08-07 15:00:00,CityB,46.57339976917943,10.65,30.4,2.92,0.131,1.015
2023-08-07 16:00:00,CityB,70.87598050985784,9.67,35.6,0.64,0.169,1.085
2023-08-07 17:00:00,CityB,61.253565647709344,11.72,44.2,0.55,0.046,1.395
2023-08-07 18:00:00,CityB,48.72699493250074,8.53,49.3,3.35,0.173,0.944
2023-08-07 19:00:00,CityB,42.99201163648351,10.82,56.0,4.6,0.116,1.065
2023-08-07 20:00:00,CityB,43.900305154457115,11.89,70.9,3.19,0.082,0.723
2023-08-07 21:00:00,CityB,59.73749646412383,9.49,73.4,2.34,0.107,1.189
2023-08-07 22:00:00,CityB,61.814982351694056,7.6,73.6,,0.172,0.924
2023-08-07 23:00:00,CityB,50.667843664491926,8.11,,2.94,0.017,0.474
2023-08-08 00:00:00,CityB,60.641788528596564,8.87,52.3,4.39,0.186,1.048
2023-08-08 01:00:00,CityB,47.64614708367733,12.22,74.3,0.84,0.098,1.193
2023-08-08 02:00:00,CityB,53.42970729647024,8.91,60.4,2.52,0.016,1.155
2023-08-08 03:00:00,CityB,50.71277740259635,11.42,75.8,2.16,0.193,0.824
2023-08-08 04:00:00,CityB,65.57624234633784,7.73,53.4,1.02,0.053,1.346
2023-08-08 05:00:00,CityB,70.48645368220812,10.15,50.2,1.37,0.012,1.244
2023-08-08 06:00:00,CityB,58.714845896743796,12.76,63.5,2.98,0.104,1.06
2023-08-08 07:00:00,CityB,47.181183035874646,12.76,41.8,3.68,0.195,0.887
2023-08-08 08:00:00,CityB,60.32991078774813,14.54,31.7,,0.023,1.396
2023-08-08 09:00:00,CityB,57.70007077879932,10.83,40.2,3.33,0.044,1.256
2023-08-08 10:00:00,CityB,53.72132268348645,9.02,34.4,2.4,0.002,0.836
2023-08-08 11:00:00,CityB,54.114992941364704,11.54,18.4,1.45,0.036,1.042
2023-08-08 12:00:00,CityB,62.34119880960661,8.44,20.0,1.26,0.212,0.748
2023-08-08 13:00:00,CityB,55.7109784505344,3.68,25.2,3.52,0.143,1.114
2023-08-08 14:00:00,CityB,49.57312327981554,10.87,26.1,,0.092,0.989
2023-08-08 15:00:00,CityB,60.864282353181096,11.27,44.7,1.61,0.022,1.044
2023-08-08 16:00:00,CityB,60.36419625141434,8.97,42.7,2.77,0.147,1.253
2023-08-08 17:00:00,CityB,50.95662330971134,8.64,44.4,4.47,0.18,0.86
2023-08-08 18:00:00,CityB,60.18253929046224,9.74,48.4,2.49,0.046,0.966
2023-08-08 19:00:00,CityB,46.66225203334439,11.23,47.3,4.01,0.07,0.564
2023-08-08 20:00:00,CityB,52.68477621266368,11.36,74.2,2.09,0.005,0.897
2023-08-08 21:00:00,CityB,51.469407657108334,7.46,68.1,2.1,0.246,1.001
2023-08-08 22:00:00,CityB,57.73242485919492,10.05,66.6,3.47,0.249,0.915
2023-08-08 23:00:00,CityB,64.66622639167178,10.0,58.4,,0.036,0.871
2023-08-09 00:00:00,CityB,50.46026692636242,8.53,68.3,1.47,0.203,1.011
2023-08-09 01:00:00,CityB,51.177488727169006,11.93,69.2,0.99,0.131,1.059
2023-08-09 02:00:00,CityB,32.4203303596903,14.34,74.1,3.38,0.144,1.218
2023-08-09 03:00:00,CityB,56.14890371329608,8.58,63.0,,0.132,1.133
2023-08-09 04:00:00,CityB,69.27815578729347,10.89,57.1,3.67,0.054,1.058
2023-08-09 05:00:00,CityB,52.08542940885326,7.87,58.8,2.36,0.135,0.752
2023-08-09 06:00:00,CityB,49.004502193640526,14.22,60.0,1.65,0.087,0.823
2023-08-09 07:00:00,CityB,51.07774452618947,8.6,45.9,1.72,0.404,1.03
2023-08-09 08:00:00,CityB,51.475332529034624,8.46,28.4,,0.025,0.844
2023-08-09 09:00:00,CityB,57.94650762471006,10.52,39.5,3.33,0.006,1.252
2023-08-09 10:00:00,CityB,62.51255274978175,10.37,37.6,3.26,0.061,1.073
2023-08-09 11:00:00,CityB,50.98613508415052,13.38,36.3,2.86,0.156,1.188
2023-08-09 12:00:00,CityB,53.497641871069355,10.29,28.1,4.1,0.174,0.87
2023-08-09 13:00:00,CityB,69.5301940939251,11.23,21.6,3.93,0.033,0.83
2023-08-09 14:00:00,CityB,63.3535822545679,7.31,35.3,3.97,0.193,1.554
2023-08-09 15:00:00,CityB,66.4367483853822,7.85,37.3,1.22,0.096,1.243
2023-08-09 16:00:00,CityB,50.02468584577412,12.14,55.5,2.04,0.043,1.148
2023-08-09 17:00:00,CityB,64.61201817451906,9.87,49.7,2.43,0.104,1.392
2023-08-09 18:00:00,CityB,45.9091308944854,11.17,44.0,1.55,0.091,0.804
2023-08-09 19:00:00,CityB,37.47005763543876,14.8,43.9,1.19,0.196,0.985
2023-08-09 20:00:00,CityB,70.78473820018488,10.25,,1.93,0.091,1.193
2023-08-09 21:00:00,CityB,43.1226070207357,12.02,66.8,1.64,0.024,1.097
2023-08-09 22:00:00,CityB,61.60935343266817,10.54,65.7,1.31,0.006,0.942
2023-08-09 23:00:00,CityB,49.73478985787411,10.99,70.0,1.68,0.106,0.835
2023-08-10 00:00:00,CityB,62.59151665099325,6.13,61.4,4.18,0.334,1.183
2023-08-10 01:00:00,CityB,53.585247101960164,9.04,71.1,3.66,0.155,0.943
2023-08-10 02:00:00,CityB,71.21802212748983,9.48,65.1,4.2,0.036,0.789
2023-08-10 03:00:00,CityB,45.93280181615535,8.1,62.3,3.61,0.12,0.841
2023-08-10 04:00:00,CityB,63.325553237934024,10.91,57.2,2.8,0.1,0.915
2023-08-10 05:00:00,CityB,56.33715829545789,10.68,48.8,2.56,0.268,0.974
2023-08-10 06:00:00,CityB,53.17788472274461,5.67,54.1,2.52,0.005,1.176
2023-08-10 07:00:00,CityB,71.89561301448282,8.57,54.3,1.29,0.095,1.16
2023-08-10 08:00:00,CityB,64.2269324940103,11.05,32.2,1.11,0.016,0.816
2023-08-10 09:00:00,CityB,58.55816327926089,13.16,20.0,2.54,0.374,1.175
2023-08-10 10:00:00,CityB,33.21493262516415,12.12,26.2,1.65,0.628,1.183
2023-08-10 11:00:00,CityB,83.63177611652418,9.94,27.6,2.15,0.023,1.429
2023-08-10 12:00:00,CityB,62.30730060178657,12.28,30.8,1.91,0.167,0.793
2023-08-10 13:00:00,CityB,42.7831340123714,14.22,30.5,3.3,0.294,0.944
2023-08-10 14:00:00,CityB,47.05906372547564,9.34,35.1,2.08,0.264,0.771
2023-08-10 15:00:00,CityB,67.07450714593065,14.05,36.0,2.13,0.054,1.058
2023-08-10 16:00:00,CityB,60.84254107749482,9.57,45.9,3.68,0.115,1.005
2023-08-10 17:00:00,CityB,66.96589239182754,14.0,38.0,1.56,0.029,1.105
2023-08-10 18:00:00,CityB,51.206226659240926,11.56,54.7,2.84,0.25,1.174
2023-08-10 19:00:00,CityB,44.28985859752705,11.47,61.8,3.05,0.03,0.659
2023-08-10 20:00:00,CityB,53.17927716115372,10.52,55.7,0.58,0.024,1.277
2023-08-10 21:00:00,CityB,35.44084038885973,8.3,68.2,3.17,0.279,1.266
2023-08-10 22:00:00,CityB,51.30691570462633,13.02,85.1,1.61,0.124,0.902
2023-08-10 23:00:00,CityB,60.79374486719152,11.27,70.0,3.79,0.07,0.681
2023-08-11 00:00:00,CityB,58.00222649798727,12.96,61.2,1.7,0.045,1.1
2023-08-11 01:00:00,CityB,58.57866527452125,9.85,63.1,2.78,0.05,0.812
2023-08-11 02:00:00,CityB,69.55157767787726,9.8,68.3,3.2,0.01,1.037
2023-08-11 03:00:00,CityB,48.12389523975452,7.7,49.3,2.85,0.096,0.595
2023-08-11 04:00:00,CityB,54.767509601904685,6.93,49.7,0.12,0.038,1.047
2023-08-11 05:00:00,CityB,44.40068318329151,8.63,49.7,1.58,0.358,0.948
2023-08-11 06:00:00,CityB,58.10743901900704,11.97,52.2,2.91,0.104,0.912
2023-08-11 07:00:00,CityB,68.00889831917358,15.08,38.4,1.82,0.027,1.16
2023-08-11 08:00:00,CityB,47.72115192248458,12.54,40.1,2.18,0.11,1.248
2023-08-11 09:00:00,CityB,53.317505073473136,5.9,36.1,2.08,0.004,0.818
2023-08-11 10:00:00,CityB,57.89144932446479,10.31,31.8,0.01,0.049,1.495
2023-08-11 11:00:00,CityB,64.8998757048147,11.03,27.2,3.65,0.007,1.133
2023-08-11 12:00:00,CityB,51.748077506818674,7.8,48.7,2.1,0.267,1.361
2023-08-11 13:00:00,CityB,49.89953704468508,9.23,40.2,3.92,0.272,1.184
2023-08-11 14:00:00,CityB,52.037297880175046,9.83,39.2,0.67,0.412,0.769
2023-08-11 15:00:00,CityB,47.05506689020272,10.37,43.9,2.37,0.062,1.065
2023-08-11 16:00:00,CityB,45.39318652540522,,39.4,1.83,0.04,0.697
2023-08-11 17:00:00,CityB,49.00516225979959,7.07,41.4,3.39,0.122,0.859
2023-08-11 18:00:00,CityB,74.0146333422507,9.42,51.9,3.13,0.077,1.251
2023-08-11 19:00:00,CityB,65.12659988938269,5.54,52.3,1.98,0.002,1.192
2023-08-11 20:00:00,CityB,48.04900893490953,12.24,68.1,2.92,0.043,1.15
2023-08-11 21:00:00,CityB,64.39552473663854,7.08,50.2,2.22,0.035,0.814
2023-08-11 22:00:00,CityB,54.59951235269679,8.47,74.1,0.93,0.172,0.869
2023-08-11 23:00:00,CityB,58.259901026220376,,67.6,2.55,0.169,0.781
2023-08-12 00:00:00,CityB,65.30833241038786,9.88,56.0,3.2,0.018,1.058
2023-08-12 01:00:00,CityB,52.93339711586041,8.26,60.7,1.78,0.116,1.01
2023-08-12 02:00:00,CityB,52.6016299244427,7.45,79.8,2.15,0.056,0.832
2023-08-12 03:00:00,CityB,70.49676081398137,7.51,69.8,2.21,0.007,1.242
2023-08-12 04:00:00,CityB,57.15160479482937,10.96,79.2,2.76,0.084,0.818
2023-08-12 05:00:00,CityB,59.34235777167196,,58.8,1.68,0.061,0.674
2023-08-12 06:00:00,CityB,57.38100760244659,10.27,53.6,2.12,0.031,1.303
2023-08-12 07:00:00,CityB,51.12649135973116,13.12,41.0,3.28,0.056,1.154
2023-08-12 08:00:00,CityB,57.22766712196654,11.05,51.7,1.69,0.21,1.269
2023-08-12 09:00:00,CityB,62.80214091110944,11.17,44.3,2.11,0.394,1.364
2023-08-12 10:00:00,CityB,65.80737609324689,10.88,39.8,2.16,0.095,0.734
2023-08-12 11:00:00,CityB,56.9916217139348,9.21,24.5,,0.003,0.978
2023-08-12 12:00:00,CityB,56.26050131489032,13.38,30.7,3.43,0.028,1.48
2023-08-12 13:00:00,CityB,32.32039790758801,7.65,38.0,4.49,0.256,0.423
2023-08-12 14:00:00,CityB,55.127970351079796,13.67,25.0,3.67,0.122,0.755
2023-08-12 15:00:00,CityB,60.00342284670881,7.32,28.0,4.99,0.043,1.031
2023-08-12 16:00:00,CityB,53.475585833568005,14.42,27.7,2.2,0.437,1.334
2023-08-12 17:00:00,CityB,47.97164036372826,10.84,42.5,4.54,0.045,0.798
2023-08-12 18:00:00,CityB,41.959418099387804,14.57,41.9,1.85,0.149,1.183
2023-08-12 19:00:00,CityB,58.64439592890531,10.73,59.0,3.82,0.31,0.648
2023-08-12 20:00:00,CityB,56.78023731046284,7.88,59.1,2.03,0.392,1.023
2023-08-12 21:00:00,CityB,55.632446821875334,10.96,53.9,1.79,0.019,0.656
2023-08-12 22:00:00,CityB,44.64958205780915,13.04,65.3,4.26,0.102,0.782
2023-08-12 23:00:00,CityB,54.55129215457339,9.4,77.5,2.32,0.159,1.189
2023-08-13 00:00:00,CityB,68.5640761390946,7.29,67.8,2.48,0.057,1.225
2023-08-13 01:00:00,CityB,44.420120021209385,8.48,57.9,2.74,0.03,1.133
2023-08-13 02:00:00,CityB,54.637557300317766,8.87,72.0,2.85,0.05,1.04
2023-08-13 03:00:00,CityB,55.0214632274708,5.5,61.3,2.42,0.073,1.171
2023-08-13 04:00:00,CityB,54.02109640943381,11.67,73.2,3.12,0.035,0.753
2023-08-13 05:00:00,CityB,55.422643627114,12.16,59.6,0.84,0.276,0.618
2023-08-13 06:00:00,CityB,51.86740254425472,12.4,54.8,3.16,0.08,0.956
2023-08-13 07:00:00,CityB,51.035821608860815,7.6,48.6,3.95,0.088,0.993
2023-08-13 08:00:00,CityB,46.28643126110652,9.14,39.0,1.53,0.043,1.111
2023-08-13 09:00:00,CityB,46.25396646112392,14.05,42.4,2.98,0.019,0.832
2023-08-13 10:00:00,CityB,61.38206821471414,8.34,32.7,1.92,0.293,1.075
2023-08-13 11:00:00,CityB,63.678605223209345,6.88,32.4,2.34,0.015,0.775
2023-08-13 12:00:00,CityB,58.49540714699309,11.63,12.9,3.34,0.114,0.478
2023-08-13 13:00:00,CityB,56.20849970814258,8.23,28.0,2.44,0.188,1.142
2023-08-13 14:00:00,CityB,50.687504658337545,8.85,44.7,,0.016,0.628
2023-08-13 15:00:00,CityB,47.89600210487736,12.12,,1.63,0.063,0.871
2023-08-13 16:00:00,CityB,50.87020263267305,8.03,47.1,2.22,0.743,1.163
2023-08-13 17:00:00,CityB,75.37198799569234,12.52,30.4,3.85,0.049,1.014
2023-08-13 18:00:00,CityB,49.74028636505833,8.87,58.2,3.03,0.009,1.007
2023-08-13 19:00:00,CityB,51.70360859871213,9.43,63.2,2.11,0.028,1.172
2023-08-13 20:00:00,CityB,64.58522110949632,9.12,55.3,3.5,0.044,1.176
2023-08-13 21:00:00,CityB,57.51793341515526,12.0,49.5,1.53,0.121,0.821
2023-08-13 22:00:00,CityB,59.07143860752547,12.48,60.1,2.59,0.015,1.218
2023-08-13 23:00:00,CityB,59.57624521798776,8.43,68.6,2.01,0.15,1.254
2023-08-14 00:00:00,CityB,44.66764012316616,7.83,74.5,1.88,0.077,0.766
2023-08-14 01:00:00,CityB,74.93496558951968,11.04,71.8,2.03,0.006,1.306
2023-08-14 02:00:00,CityB,75.05676319104097,,69.4,2.13,0.037,1.154
2023-08-14 03:00:00,CityB,52.647164416326916,9.39,72.0,1.78,0.028,1.074
2023-08-14 04:00:00,CityB,58.13635000073052,9.69,55.0,2.12,0.005,0.643
2023-08-14 05:00:00,CityB,56.72167579810966,9.81,43.7,2.84,0.166,0.871
2023-08-14 06:00:00,CityB,47.627406536408294,12.19,45.9,,0.032,0.78
2023-08-14 07:00:00,CityB,45.32868538118892,11.18,45.0,2.49,0.84,1.134
2023-08-14 08:00:00,CityB,68.63938671880726,8.66,44.6,3.53,0.136,1.131
2023-08-14 09:00:00,CityB,62.18466288984145,15.86,40.2,3.43,0.157,0.893
2023-08-14 10:00:00,CityB,44.010088652868625,13.37,42.3,3.13,0.186,1.189
2023-08-14 11:00:00,CityB,76.48305253762743,6.3,31.2,,0.051,1.206
2023-08-14 12:00:00,CityB,79.9821790037868,9.57,31.9,2.49,0.121,1.362
2023-08-14 13:00:00,CityB,59.781686985354966,11.0,24.7,3.11,0.042,1.018
2023-08-14 14:00:00,CityB,55.60456158046139,7.67,,2.68,0.053,1.117
2023-08-14 15:00:00,CityB,48.753866705699686,13.79,36.0,0.3,0.133,0.962
2023-08-14 16:00:00,CityB,67.01459828180717,9.99,,2.01,0.065,1.209
2023-08-14 17:00:00,CityB,48.96116275048607,10.29,46.4,3.14,0.001,0.893
2023-08-14 18:00:00,CityB,43.60479484749822,13.18,56.1,2.24,0.071,0.9
2023-08-14 19:00:00,CityB,55.17349737779875,12.38,27.3,,0.261,1.021
2023-08-14 20:00:00,CityB,62.52167325634193,11.88,42.1,1.3,0.042,1.392
2023-08-14 21:00:00,CityB,52.099220580642836,6.7,68.0,3.11,0.071,0.885
2023-08-14 22:00:00,CityB,45.35073854346723,11.52,68.6,3.53,0.04,0.871
2023-08-14 23:00:00,CityB,67.37343741840257,9.42,66.7,2.27,0.012,1.251
2023-08-15 00:00:00,CityB,51.34155636259915,10.89,68.5,1.61,0.046,1.045
2023-08-15 01:00:00,CityB,41.44061524940467,11.14,52.2,2.26,0.292,0.899
2023-08-15 02:00:00,CityB,56.04285920221074,10.44,72.2,2.56,0.099,0.985
2023-08-15 03:00:00,CityB,45.55643943939666,,77.1,4.0,0.189,1.019
2023-08-15 04:00:00,CityB,67.6185976000532,6.19,71.0,2.61,0.142,1.678
2023-08-15 05:00:00,CityB,58.55916154152626,10.91,50.0,3.54,0.0,0.946
2023-08-15 06:00:00,CityB,52.492112143316724,9.19,53.2,2.55,0.326,0.593
2023-08-15 07:00:00,CityB,64.75790522710292,11.41,70.7,1.88,0.413,1.182
2023-08-15 08:00:00,CityB,56.600507521331814,9.71,48.4,4.34,0.017,0.954
2023-08-15 09:00:00,CityB,53.46665298454074,8.08,33.7,1.2,0.163,1.219
2023-08-15 10:00:00,CityB,70.222363658894,9.51,31.9,2.36,0.038,0.828
2023-08-15 11:00:00,CityB,54.26173268717299,4.86,30.3,3.19,0.195,0.64
2023-08-15 12:00:00,CityB,55.5118915697433,8.68,38.6,2.29,0.093,1.403
2023-08-15 13:00:00,CityB,45.39009050744923,12.0,29.7,3.48,0.021,0.636
2023-08-15 14:00:00,CityB,43.122197232461836,9.64,40.7,2.78,0.445,0.919
2023-08-15 15:00:00,CityB,74.3949751978939,8.07,24.1,3.36,0.048,1.117
2023-08-15 16:00:00,CityB,55.03196996811609,11.15,45.2,1.97,0.03,1.098
2023-08-15 17:00:00,CityB,67.60063329173842,9.7,52.2,2.82,0.018,1.358
2023-08-15 18:00:00,CityB,46.15515382865324,10.23,63.7,4.9,0.021,1.004
2023-08-15 19:00:00,CityB,44.166332752700974,10.31,66.0,4.4,0.044,1.021
2023-08-15 20:00:00,CityB,56.425649690173785,6.35,55.1,1.83,0.009,0.978
2023-08-15 21:00:00,CityB,61.802388259566214,7.73,56.5,1.72,0.1,0.661
2023-08-15 22:00:00,CityB,60.06800608649442,9.7,72.4,2.61,0.121,0.982
2023-08-15 23:00:00,CityB,69.86886865009504,10.91,73.0,2.89,0.026,1.311
2023-08-16 00:00:00,CityB,60.0516274945885,6.26,73.6,,0.097,1.227
2023-08-16 01:00:00,CityB,57.56836929251307,12.85,66.2,3.07,0.04,1.279
2023-08-16 02:00:00,CityB,43.870550018173375,13.98,64.2,1.79,0.355,1.12
2023-08-16 03:00:00,CityB,64.45969187564988,8.98,60.2,2.04,0.043,1.193
2023-08-16 04:00:00,CityB,55.79708297574082,10.31,65.3,2.86,0.041,1.453
2023-08-16 05:00:00,CityB,55.444551589076866,10.25,46.9,1.89,0.183,1.1
2023-08-16 06:00:00,CityB,67.61190066263991,10.39,45.8,2.16,0.148,1.045
2023-08-16 07:00:00,CityB,65.50779352257481,11.58,38.7,3.01,0.16,1.124
2023-08-16 08:00:00,CityB,39.81606901038222,12.39,40.1,2.16,0.076,1.158
2023-08-16 09:00:00,CityB,51.44215388466728,7.08,39.8,3.5,0.064,0.793
2023-08-16 10:00:00,CityB,61.97532481160638,13.5,24.1,2.66,0.061,0.952
2023-08-16 11:00:00,CityB,47.66501244841099,13.98,34.8,2.0,0.024,1.087
2023-08-16 12:00:00,CityB,67.57712557249161,,25.1,2.0,0.05,1.116
2023-08-16 13:00:00,CityB,58.823601197442805,10.82,39.7,0.98,0.006,0.917
2023-08-16 14:00:00,CityB,56.208771821516955,7.5,35.2,2.99,0.143,1.136
2023-08-16 15:00:00,CityB,66.77934176741188,9.85,32.1,0.58,0.044,1.489
2023-08-16 16:00:00,CityB,38.84471643296787,12.25,,4.24,0.225,0.962
2023-08-16 17:00:00,CityB,49.64393540019744,13.39,35.2,2.77,0.121,0.989
2023-08-16 18:00:00,CityB,60.76734143450805,5.52,58.5,1.19,0.008,0.986
2023-08-16 19:00:00,CityB,37.17101870475891,9.81,50.6,1.66,0.211,0.857
2023-08-16 20:00:00,CityB,46.539539268351646,8.15,63.4,0.5,0.01,1.336
2023-08-16 21:00:00,CityB,59.12891065897164,9.13,60.7,3.15,0.12,0.802
2023-08-16 22:00:00,CityB,58.97910091835525,12.4,68.9,2.73,0.019,0.833
2023-08-16 23:00:00,CityB,67.11488619806039,7.51,80.6,3.68,0.078,1.124
2023-08-17 00:00:00,CityB,65.13424680545555,9.56,68.7,2.34,0.001,0.813
2023-08-17 01:00:00,CityB,48.4568363830573,8.89,71.8,2.11,0.021,0.852
2023-08-17 02:00:00,CityB,67.33502223600802,10.03,51.0,,0.002,1.141
2023-08-17 03:00:00,CityB,57.23997804424256,8.76,56.4,1.76,0.085,1.04
2023-08-17 04:00:00,CityB,73.45541661900302,13.69,58.5,2.37,0.042,0.756
2023-08-17 05:00:00,CityB,55.177890622623224,7.47,61.5,2.9,0.027,0.808
2023-08-17 06:00:00,CityB,53.00100673274071,7.78,37.8,3.26,0.241,0.979
2023-08-17 07:00:00,CityB,52.404290055911424,8.59,36.1,1.09,0.139,1.124
